user_id,signup_day,subscription_tier,device,acquisition_channel,signup_cohort_month
3682,152,Ad-Supported,Mobile,Organic,5
3683,95,Ad-Supported,Mobile,Organic,3
3684,369,Premium,Mobile,Paid-Social,12
3685,269,Ad-Supported,CTV,Organic,8
3686,306,Ad-Supported,CTV,Organic,10
3687,178,Ad-Supported,Tablet,Organic,5
3688,179,Ad-Supported,Web,Telco-Bundle,5
3689,156,Premium,CTV,Organic,5
3690,300,Premium,Mobile,Organic,10
3691,85,Ad-Supported,Web,Paid-Social,2
3692,390,Premium,Web,Telco-Bundle,13
3693,71,Ad-Supported,Web,Telco-Bundle,2
3694,184,Ad-Supported,Mobile,Paid-Social,6
3695,126,Ad-Supported,Mobile,Telco-Bundle,4
3696,257,Premium,Web,Telco-Bundle,8
3697,272,Ad-Supported,Mobile,Telco-Bundle,9
3698,367,Ad-Supported,Mobile,Paid-Social,12
3699,315,Premium,Mobile,Organic,10
3700,100,Ad-Supported,CTV,Organic,3
3701,83,Ad-Supported,Mobile,Organic,2
3702,354,Premium,CTV,Paid-Social,11
3703,195,Premium,CTV,Referral,6
3704,39,Premium,CTV,Organic,1
3705,330,Premium,Mobile,Paid-Social,11
3706,259,Ad-Supported,Tablet,Referral,8
3707,11,Ad-Supported,Mobile,Telco-Bundle,0
3708,313,Premium,Mobile,Organic,10
3709,243,Ad-Supported,Mobile,Referral,8
3710,246,Ad-Supported,Mobile,Organic,8
3711,346,Premium,CTV,Organic,11
3712,198,Ad-Supported,Mobile,Paid-Social,6
3713,185,Ad-Supported,Web,Organic,6
3714,247,Premium,Mobile,Telco-Bundle,8
3715,79,Premium,Tablet,Organic,2
3716,61,Premium,CTV,Telco-Bundle,2
3717,337,Premium,Mobile,Organic,11
3718,87,Ad-Supported,CTV,Referral,2
3719,202,Premium,Mobile,Organic,6
3720,108,Ad-Supported,Tablet,Referral,3
3721,92,Premium,Web,Organic,3
3722,239,Ad-Supported,CTV,Telco-Bundle,7
3723,321,Premium,Mobile,Telco-Bundle,10
3724,177,Ad-Supported,Tablet,Paid-Social,5
3725,56,Premium,CTV,Organic,1
3726,98,Ad-Supported,CTV,Telco-Bundle,3
3727,66,Ad-Supported,Mobile,Telco-Bundle,2
3728,353,Ad-Supported,Mobile,Paid-Social,11
3729,128,Ad-Supported,CTV,Telco-Bundle,4
3730,150,Premium,CTV,Referral,5
3731,29,Ad-Supported,Web,Referral,0
3732,178,Ad-Supported,CTV,Paid-Social,5
3733,365,Ad-Supported,CTV,Organic,12
3734,164,Ad-Supported,Mobile,Organic,5
3735,260,Premium,Web,Telco-Bundle,8
3736,73,Ad-Supported,Mobile,Referral,2
3737,58,Ad-Supported,Web,Paid-Social,1
3738,292,Ad-Supported,Mobile,Organic,9
3739,27,Ad-Supported,CTV,Paid-Social,0
3740,179,Premium,Web,Paid-Social,5
3741,127,Ad-Supported,Web,Referral,4
3742,7,Ad-Supported,Mobile,Telco-Bundle,0
3743,212,Premium,CTV,Organic,7
3744,385,Ad-Supported,Mobile,Organic,12
3745,28,Ad-Supported,Mobile,Organic,0
3746,326,Ad-Supported,Web,Telco-Bundle,10
3747,216,Premium,Web,Telco-Bundle,7
3748,289,Ad-Supported,Mobile,Organic,9
3749,39,Ad-Supported,Tablet,Organic,1
3750,347,Premium,Mobile,Referral,11
3751,5,Premium,Web,Telco-Bundle,0
3752,362,Ad-Supported,Web,Paid-Social,12
3753,263,Premium,Web,Paid-Social,8
3754,135,Ad-Supported,Web,Referral,4
3755,3,Premium,Tablet,Telco-Bundle,0
3756,244,Premium,CTV,Referral,8
3757,35,Ad-Supported,Mobile,Organic,1
3758,243,Ad-Supported,Mobile,Organic,8
3759,309,Ad-Supported,Web,Organic,10
3760,107,Premium,Mobile,Telco-Bundle,3
3761,96,Ad-Supported,Web,Telco-Bundle,3
3762,89,Ad-Supported,Mobile,Organic,2
3763,90,Premium,Web,Referral,3
3764,46,Premium,Mobile,Referral,1
3765,100,Ad-Supported,Web,Organic,3
3766,264,Premium,Tablet,Telco-Bundle,8
3767,121,Ad-Supported,Mobile,Telco-Bundle,4
3768,312,Premium,CTV,Organic,10
3769,327,Ad-Supported,Mobile,Telco-Bundle,10
3770,304,Ad-Supported,Web,Organic,10
3771,216,Premium,Web,Referral,7
3772,127,Ad-Supported,Mobile,Telco-Bundle,4
3773,372,Ad-Supported,Mobile,Referral,12
3774,82,Ad-Supported,Mobile,Telco-Bundle,2
3775,186,Premium,Mobile,Organic,6
3776,181,Premium,Web,Paid-Social,6
3777,298,Premium,Mobile,Telco-Bundle,9
3778,219,Premium,Tablet,Organic,7
3779,320,Premium,Tablet,Telco-Bundle,10
3780,367,Ad-Supported,Web,Organic,12
3781,156,Ad-Supported,CTV,Organic,5
3782,350,Premium,Mobile,Paid-Social,11
3783,68,Premium,Web,Telco-Bundle,2
3784,366,Premium,CTV,Paid-Social,12
3785,72,Premium,Tablet,Telco-Bundle,2
3786,340,Ad-Supported,Mobile,Paid-Social,11
3787,156,Premium,Mobile,Telco-Bundle,5
3788,385,Premium,Tablet,Telco-Bundle,12
3789,52,Premium,Web,Paid-Social,1
3790,186,Premium,Mobile,Paid-Social,6
3791,360,Ad-Supported,CTV,Paid-Social,12
3792,19,Premium,Mobile,Organic,0
3793,106,Ad-Supported,CTV,Telco-Bundle,3
3794,34,Premium,Mobile,Organic,1
3795,129,Ad-Supported,Mobile,Telco-Bundle,4
3796,156,Ad-Supported,Mobile,Telco-Bundle,5
3797,247,Ad-Supported,Mobile,Paid-Social,8
3798,103,Ad-Supported,Mobile,Telco-Bundle,3
3799,64,Ad-Supported,Mobile,Telco-Bundle,2
3800,68,Premium,Mobile,Organic,2
3801,375,Ad-Supported,CTV,Telco-Bundle,12
3802,381,Premium,CTV,Referral,12
3803,89,Ad-Supported,CTV,Organic,2
3804,78,Ad-Supported,Mobile,Organic,2
3805,22,Premium,Mobile,Paid-Social,0
3806,383,Premium,Web,Paid-Social,12
3807,282,Ad-Supported,Web,Telco-Bundle,9
3808,304,Premium,Tablet,Paid-Social,10
3809,116,Premium,Tablet,Telco-Bundle,3
3810,256,Ad-Supported,CTV,Organic,8
3811,24,Premium,Web,Paid-Social,0
3812,270,Premium,Mobile,Telco-Bundle,9
3813,232,Premium,Web,Paid-Social,7
3814,133,Ad-Supported,Tablet,Paid-Social,4
3815,284,Ad-Supported,Web,Organic,9
3816,258,Ad-Supported,Mobile,Organic,8
3817,176,Premium,Mobile,Paid-Social,5
3818,75,Premium,Mobile,Paid-Social,2
3819,10,Ad-Supported,Mobile,Telco-Bundle,0
3820,375,Premium,Web,Telco-Bundle,12
3821,113,Ad-Supported,CTV,Telco-Bundle,3
3822,121,Ad-Supported,Mobile,Telco-Bundle,4
3823,272,Premium,CTV,Organic,9
3824,102,Ad-Supported,Mobile,Organic,3
3825,150,Ad-Supported,CTV,Telco-Bundle,5
3826,284,Ad-Supported,Mobile,Organic,9
3827,238,Ad-Supported,CTV,Organic,7
3828,262,Premium,CTV,Organic,8
3829,2,Premium,CTV,Telco-Bundle,0
3830,181,Ad-Supported,Web,Organic,6
3831,190,Ad-Supported,Mobile,Organic,6
3832,253,Ad-Supported,CTV,Paid-Social,8
3833,61,Ad-Supported,Mobile,Telco-Bundle,2
3834,64,Ad-Supported,Mobile,Organic,2
3835,305,Ad-Supported,CTV,Telco-Bundle,10
3836,269,Premium,CTV,Paid-Social,8
3837,324,Ad-Supported,Web,Paid-Social,10
3838,108,Ad-Supported,Mobile,Paid-Social,3
3839,399,Ad-Supported,Web,Organic,13
3840,109,Premium,Mobile,Organic,3
3841,260,Ad-Supported,CTV,Telco-Bundle,8
3842,65,Ad-Supported,Web,Organic,2
3843,367,Premium,CTV,Referral,12
3844,133,Ad-Supported,Web,Organic,4
3845,321,Premium,Web,Paid-Social,10
3846,133,Ad-Supported,Mobile,Telco-Bundle,4
3847,316,Premium,Tablet,Telco-Bundle,10
3848,182,Premium,Tablet,Organic,6
3849,25,Ad-Supported,Mobile,Organic,0
3850,76,Premium,Mobile,Telco-Bundle,2
3851,273,Ad-Supported,Mobile,Organic,9
3852,78,Premium,Web,Telco-Bundle,2
3853,110,Premium,Tablet,Telco-Bundle,3
3854,217,Premium,Web,Organic,7
3855,101,Premium,Mobile,Telco-Bundle,3
3856,52,Ad-Supported,Mobile,Organic,1
3857,250,Ad-Supported,CTV,Telco-Bundle,8
3858,275,Ad-Supported,Mobile,Referral,9
3859,293,Premium,Mobile,Telco-Bundle,9
3860,377,Premium,Mobile,Referral,12
3861,50,Premium,Mobile,Telco-Bundle,1
3862,171,Ad-Supported,Mobile,Organic,5
3863,94,Ad-Supported,Web,Organic,3
3864,360,Premium,Mobile,Organic,12
3865,216,Premium,Mobile,Paid-Social,7
3866,40,Ad-Supported,CTV,Telco-Bundle,1
3867,277,Ad-Supported,Tablet,Paid-Social,9
3868,18,Ad-Supported,Web,Telco-Bundle,0
3869,110,Ad-Supported,CTV,Paid-Social,3
3870,288,Premium,CTV,Organic,9
3871,202,Ad-Supported,CTV,Organic,6
3872,304,Ad-Supported,CTV,Referral,10
3873,228,Ad-Supported,Mobile,Organic,7
3874,337,Ad-Supported,CTV,Organic,11
3875,225,Premium,Mobile,Organic,7
3876,23,Ad-Supported,Mobile,Referral,0
3877,29,Ad-Supported,Mobile,Organic,0
3878,310,Ad-Supported,Mobile,Telco-Bundle,10
3879,16,Premium,Mobile,Organic,0
3880,151,Premium,CTV,Organic,5
3881,7,Ad-Supported,Mobile,Telco-Bundle,0
3882,122,Ad-Supported,Mobile,Telco-Bundle,4
3883,238,Ad-Supported,Mobile,Telco-Bundle,7
3884,70,Ad-Supported,Mobile,Organic,2
3885,186,Ad-Supported,CTV,Referral,6
3886,398,Premium,Mobile,Paid-Social,13
3887,29,Premium,Mobile,Referral,0
3888,26,Ad-Supported,Mobile,Organic,0
3889,109,Ad-Supported,Mobile,Paid-Social,3
3890,330,Ad-Supported,Mobile,Organic,11
3891,162,Ad-Supported,Mobile,Telco-Bundle,5
3892,256,Ad-Supported,CTV,Telco-Bundle,8
3893,14,Ad-Supported,Tablet,Paid-Social,0
3894,294,Premium,CTV,Organic,9
3895,27,Ad-Supported,Mobile,Organic,0
3896,284,Premium,Mobile,Organic,9
3897,60,Ad-Supported,Web,Telco-Bundle,2
3898,343,Ad-Supported,Mobile,Organic,11
3899,119,Ad-Supported,Web,Organic,3
3900,74,Premium,CTV,Paid-Social,2
3901,135,Ad-Supported,Mobile,Organic,4
3902,1,Ad-Supported,Mobile,Referral,0
3903,66,Premium,Web,Organic,2
3904,239,Premium,Tablet,Referral,7
3905,121,Premium,Web,Telco-Bundle,4
3906,142,Ad-Supported,Mobile,Paid-Social,4
3907,323,Ad-Supported,Web,Paid-Social,10
3908,50,Premium,Mobile,Telco-Bundle,1
3909,158,Ad-Supported,Mobile,Telco-Bundle,5
3910,75,Ad-Supported,CTV,Organic,2
3911,193,Ad-Supported,Tablet,Referral,6
3912,133,Ad-Supported,Mobile,Paid-Social,4
3913,19,Premium,Mobile,Paid-Social,0
3914,29,Premium,Mobile,Paid-Social,0
3915,341,Ad-Supported,Mobile,Telco-Bundle,11
3916,23,Premium,Mobile,Paid-Social,0
3917,313,Ad-Supported,Web,Paid-Social,10
3918,366,Ad-Supported,Mobile,Organic,12
3919,186,Ad-Supported,CTV,Paid-Social,6
3920,125,Premium,Mobile,Organic,4
3921,310,Ad-Supported,Mobile,Telco-Bundle,10
3922,392,Ad-Supported,Mobile,Organic,13
3923,49,Premium,Mobile,Referral,1
3924,385,Ad-Supported,CTV,Telco-Bundle,12
3925,377,Premium,CTV,Telco-Bundle,12
3926,57,Ad-Supported,Tablet,Referral,1
3927,22,Ad-Supported,Mobile,Organic,0
3928,286,Premium,CTV,Paid-Social,9
3929,31,Ad-Supported,Web,Organic,1
3930,240,Ad-Supported,Mobile,Organic,8
3931,26,Premium,Web,Paid-Social,0
3932,276,Premium,Tablet,Telco-Bundle,9
3933,93,Premium,Web,Telco-Bundle,3
3934,39,Premium,CTV,Organic,1
3935,27,Ad-Supported,CTV,Telco-Bundle,0
3936,76,Ad-Supported,Mobile,Organic,2
3937,216,Ad-Supported,CTV,Organic,7
3938,31,Ad-Supported,Tablet,Organic,1
3939,321,Premium,Mobile,Paid-Social,10
3940,242,Ad-Supported,Web,Paid-Social,8
3941,119,Ad-Supported,CTV,Organic,3
3942,394,Ad-Supported,Mobile,Organic,13
3943,263,Ad-Supported,CTV,Paid-Social,8
3944,269,Ad-Supported,Web,Telco-Bundle,8
3945,70,Ad-Supported,CTV,Organic,2
3946,284,Ad-Supported,Web,Telco-Bundle,9
3947,224,Ad-Supported,Mobile,Telco-Bundle,7
3948,393,Ad-Supported,Web,Paid-Social,13
3949,191,Premium,CTV,Organic,6
3950,271,Ad-Supported,Web,Referral,9
3951,137,Ad-Supported,Mobile,Paid-Social,4
3952,17,Ad-Supported,Mobile,Paid-Social,0
3953,52,Ad-Supported,Web,Telco-Bundle,1
3954,346,Premium,Mobile,Telco-Bundle,11
3955,295,Premium,Mobile,Telco-Bundle,9
3956,146,Premium,Web,Telco-Bundle,4
3957,279,Premium,CTV,Organic,9
3958,2,Ad-Supported,Web,Telco-Bundle,0
3959,15,Ad-Supported,CTV,Organic,0
3960,203,Ad-Supported,Tablet,Telco-Bundle,6
3961,250,Ad-Supported,Mobile,Paid-Social,8
3962,374,Ad-Supported,CTV,Organic,12
3963,304,Ad-Supported,Web,Paid-Social,10
3964,103,Ad-Supported,CTV,Telco-Bundle,3
3965,326,Ad-Supported,Mobile,Paid-Social,10
3966,197,Premium,Mobile,Telco-Bundle,6
3967,330,Premium,CTV,Organic,11
3968,70,Premium,Web,Organic,2
3969,11,Ad-Supported,CTV,Paid-Social,0
3970,24,Ad-Supported,Web,Paid-Social,0
3971,396,Premium,Web,Telco-Bundle,13
3972,33,Premium,Mobile,Referral,1
3973,375,Ad-Supported,CTV,Telco-Bundle,12
3974,291,Ad-Supported,CTV,Paid-Social,9
3975,59,Ad-Supported,Mobile,Paid-Social,1
3976,345,Premium,Mobile,Referral,11
3977,58,Premium,CTV,Telco-Bundle,1
3978,58,Ad-Supported,Web,Telco-Bundle,1
3979,230,Ad-Supported,Mobile,Organic,7
3980,116,Ad-Supported,Mobile,Telco-Bundle,3
3981,117,Ad-Supported,Mobile,Organic,3
3982,78,Premium,Web,Telco-Bundle,2
3983,243,Ad-Supported,CTV,Telco-Bundle,8
3984,11,Ad-Supported,Mobile,Referral,0
3985,98,Ad-Supported,Web,Organic,3
3986,221,Premium,Mobile,Telco-Bundle,7
3987,195,Ad-Supported,Mobile,Organic,6
3988,280,Ad-Supported,Mobile,Paid-Social,9
3989,87,Premium,CTV,Telco-Bundle,2
3990,259,Premium,Web,Paid-Social,8
3991,304,Premium,Mobile,Organic,10
3992,155,Premium,Web,Telco-Bundle,5
3993,103,Ad-Supported,CTV,Telco-Bundle,3
3994,222,Premium,Web,Paid-Social,7
3995,231,Premium,Web,Paid-Social,7
3996,38,Ad-Supported,Web,Telco-Bundle,1
3997,226,Premium,Mobile,Paid-Social,7
3998,62,Ad-Supported,Mobile,Organic,2
3999,227,Ad-Supported,Tablet,Paid-Social,7
4000,372,Ad-Supported,CTV,Telco-Bundle,12
4001,215,Ad-Supported,CTV,Organic,7
4002,304,Premium,Web,Organic,10
4003,124,Ad-Supported,Web,Referral,4
4004,369,Ad-Supported,CTV,Telco-Bundle,12
4005,325,Ad-Supported,Web,Telco-Bundle,10
4006,366,Ad-Supported,Mobile,Telco-Bundle,12
4007,296,Ad-Supported,Web,Referral,9
4008,260,Ad-Supported,Tablet,Paid-Social,8
4009,210,Premium,Mobile,Organic,7
4010,371,Premium,Mobile,Telco-Bundle,12
4011,339,Ad-Supported,Web,Referral,11
4012,167,Premium,CTV,Telco-Bundle,5
4013,35,Premium,Mobile,Organic,1
4014,2,Ad-Supported,Mobile,Referral,0
4015,94,Ad-Supported,Mobile,Telco-Bundle,3
4016,25,Ad-Supported,Mobile,Paid-Social,0
4017,85,Premium,Web,Referral,2
4018,44,Ad-Supported,CTV,Telco-Bundle,1
4019,392,Ad-Supported,CTV,Telco-Bundle,13
4020,39,Premium,Mobile,Referral,1
4021,251,Ad-Supported,Mobile,Organic,8
4022,141,Premium,Mobile,Telco-Bundle,4
4023,70,Ad-Supported,Web,Paid-Social,2
4024,280,Premium,Tablet,Telco-Bundle,9
4025,388,Ad-Supported,Mobile,Telco-Bundle,12
4026,316,Ad-Supported,Tablet,Telco-Bundle,10
4027,390,Premium,Mobile,Telco-Bundle,13
4028,236,Ad-Supported,Mobile,Telco-Bundle,7
4029,269,Premium,Web,Organic,8
4030,59,Premium,Mobile,Paid-Social,1
4031,341,Ad-Supported,Web,Organic,11
4032,299,Ad-Supported,Mobile,Telco-Bundle,9
4033,102,Premium,Web,Telco-Bundle,3
4034,142,Ad-Supported,Mobile,Telco-Bundle,4
4035,244,Premium,Mobile,Organic,8
4036,6,Ad-Supported,Mobile,Telco-Bundle,0
4037,327,Premium,Tablet,Paid-Social,10
4038,112,Ad-Supported,CTV,Referral,3
4039,30,Premium,CTV,Telco-Bundle,1
4040,132,Ad-Supported,Mobile,Paid-Social,4
4041,334,Ad-Supported,Mobile,Telco-Bundle,11
4042,110,Premium,Mobile,Organic,3
4043,216,Premium,Web,Organic,7
4044,324,Ad-Supported,Mobile,Telco-Bundle,10
4045,14,Premium,Mobile,Telco-Bundle,0
4046,304,Ad-Supported,CTV,Organic,10
4047,116,Ad-Supported,CTV,Organic,3
4048,278,Ad-Supported,Mobile,Paid-Social,9
4049,76,Ad-Supported,Mobile,Organic,2
4050,56,Ad-Supported,Mobile,Paid-Social,1
4051,315,Ad-Supported,CTV,Paid-Social,10
4052,323,Ad-Supported,Mobile,Referral,10
4053,392,Premium,CTV,Organic,13
4054,271,Premium,Mobile,Organic,9
4055,186,Premium,Web,Organic,6
4056,78,Ad-Supported,Tablet,Organic,2
4057,118,Premium,Mobile,Telco-Bundle,3
4058,259,Ad-Supported,Mobile,Paid-Social,8
4059,139,Premium,Mobile,Organic,4
4060,193,Ad-Supported,Web,Referral,6
4061,68,Ad-Supported,CTV,Telco-Bundle,2
4062,176,Ad-Supported,CTV,Organic,5
4063,95,Premium,Mobile,Organic,3
4064,45,Premium,Mobile,Telco-Bundle,1
4065,53,Premium,CTV,Telco-Bundle,1
4066,207,Premium,CTV,Referral,6
4067,147,Premium,Web,Organic,4
4068,40,Ad-Supported,Web,Telco-Bundle,1
4069,206,Premium,CTV,Organic,6
4070,66,Ad-Supported,CTV,Organic,2
4071,7,Ad-Supported,Web,Telco-Bundle,0
4072,53,Ad-Supported,Web,Telco-Bundle,1
4073,179,Premium,Web,Organic,5
4074,381,Premium,Tablet,Organic,12
4075,97,Ad-Supported,Mobile,Telco-Bundle,3
4076,114,Ad-Supported,CTV,Organic,3
4077,97,Ad-Supported,CTV,Organic,3
4078,142,Premium,Mobile,Organic,4
4079,287,Premium,CTV,Organic,9
4080,129,Ad-Supported,Mobile,Telco-Bundle,4
4081,263,Ad-Supported,Mobile,Organic,8
4082,359,Ad-Supported,Mobile,Paid-Social,11
4083,378,Ad-Supported,CTV,Telco-Bundle,12
4084,225,Ad-Supported,CTV,Organic,7
4085,285,Ad-Supported,CTV,Telco-Bundle,9
4086,367,Ad-Supported,Mobile,Organic,12
4087,314,Ad-Supported,CTV,Telco-Bundle,10
4088,120,Premium,Mobile,Telco-Bundle,4
4089,53,Ad-Supported,Mobile,Telco-Bundle,1
4090,46,Ad-Supported,Mobile,Paid-Social,1
4091,352,Premium,Web,Telco-Bundle,11
4092,222,Premium,Mobile,Telco-Bundle,7
4093,119,Ad-Supported,CTV,Paid-Social,3
4094,138,Ad-Supported,Web,Organic,4
4095,113,Premium,Mobile,Organic,3
4096,320,Ad-Supported,Web,Organic,10
4097,245,Premium,Mobile,Organic,8
4098,351,Ad-Supported,Mobile,Referral,11
4099,121,Ad-Supported,Mobile,Referral,4
4100,189,Ad-Supported,CTV,Organic,6
4101,49,Premium,Tablet,Referral,1
4102,388,Ad-Supported,CTV,Telco-Bundle,12
4103,205,Ad-Supported,CTV,Paid-Social,6
4104,221,Ad-Supported,Mobile,Referral,7
4105,166,Premium,Tablet,Telco-Bundle,5
4106,109,Ad-Supported,Mobile,Paid-Social,3
4107,379,Premium,Mobile,Organic,12
4108,196,Premium,Tablet,Organic,6
4109,270,Ad-Supported,Mobile,Referral,9
4110,15,Premium,Mobile,Organic,0
4111,111,Premium,Mobile,Organic,3
4112,321,Ad-Supported,Mobile,Organic,10
4113,36,Ad-Supported,Web,Paid-Social,1
4114,41,Ad-Supported,Mobile,Paid-Social,1
4115,324,Ad-Supported,Tablet,Referral,10
4116,124,Ad-Supported,Mobile,Paid-Social,4
4117,110,Premium,CTV,Telco-Bundle,3
4118,226,Premium,CTV,Paid-Social,7
4119,78,Ad-Supported,CTV,Paid-Social,2
4120,18,Ad-Supported,CTV,Organic,0
4121,2,Ad-Supported,CTV,Organic,0
4122,32,Ad-Supported,CTV,Telco-Bundle,1
4123,64,Ad-Supported,Web,Telco-Bundle,2
4124,278,Premium,Mobile,Paid-Social,9
4125,119,Premium,Mobile,Referral,3
4126,29,Ad-Supported,CTV,Telco-Bundle,0
4127,6,Premium,Mobile,Organic,0
4128,191,Ad-Supported,Mobile,Telco-Bundle,6
4129,336,Premium,Tablet,Telco-Bundle,11
4130,136,Ad-Supported,Mobile,Telco-Bundle,4
4131,26,Ad-Supported,Mobile,Organic,0
4132,92,Premium,CTV,Organic,3
4133,200,Ad-Supported,Mobile,Paid-Social,6
4134,76,Ad-Supported,Mobile,Organic,2
4135,391,Ad-Supported,Mobile,Organic,13
4136,305,Premium,Mobile,Telco-Bundle,10
4137,138,Premium,Mobile,Paid-Social,4
4138,380,Ad-Supported,Web,Organic,12
4139,130,Ad-Supported,Mobile,Paid-Social,4
4140,56,Premium,Mobile,Organic,1
4141,375,Ad-Supported,CTV,Paid-Social,12
4142,383,Ad-Supported,Mobile,Telco-Bundle,12
4143,125,Premium,Mobile,Telco-Bundle,4
4144,238,Ad-Supported,Mobile,Organic,7
4145,70,Premium,Mobile,Telco-Bundle,2
4146,257,Ad-Supported,Mobile,Telco-Bundle,8
4147,276,Premium,Mobile,Telco-Bundle,9
4148,284,Ad-Supported,Web,Referral,9
4149,227,Ad-Supported,Tablet,Organic,7
4150,281,Ad-Supported,Web,Organic,9
4151,222,Premium,Mobile,Telco-Bundle,7
4152,328,Premium,Web,Paid-Social,10
4153,72,Premium,CTV,Organic,2
4154,193,Ad-Supported,Mobile,Organic,6
4155,167,Ad-Supported,Tablet,Organic,5
4156,213,Premium,Web,Organic,7
4157,57,Premium,Mobile,Organic,1
4158,130,Ad-Supported,Tablet,Referral,4
4159,381,Premium,Mobile,Organic,12
4160,42,Ad-Supported,Mobile,Telco-Bundle,1
4161,254,Ad-Supported,Mobile,Organic,8
4162,266,Premium,Mobile,Organic,8
4163,190,Ad-Supported,Tablet,Referral,6
4164,14,Ad-Supported,CTV,Organic,0
4165,14,Ad-Supported,Mobile,Organic,0
4166,110,Premium,Web,Telco-Bundle,3
4167,41,Ad-Supported,Web,Organic,1
4168,38,Premium,Web,Organic,1
4169,64,Ad-Supported,Tablet,Referral,2
4170,77,Ad-Supported,Web,Paid-Social,2
4171,335,Ad-Supported,CTV,Telco-Bundle,11
4172,255,Ad-Supported,Mobile,Organic,8
4173,13,Ad-Supported,Web,Organic,0
4174,251,Ad-Supported,Mobile,Paid-Social,8
4175,55,Premium,Mobile,Telco-Bundle,1
4176,169,Ad-Supported,Mobile,Organic,5
4177,16,Premium,Mobile,Telco-Bundle,0
4178,36,Premium,CTV,Telco-Bundle,1
4179,53,Ad-Supported,Web,Paid-Social,1
4180,173,Ad-Supported,Mobile,Paid-Social,5
4181,185,Ad-Supported,CTV,Telco-Bundle,6
4182,141,Ad-Supported,Mobile,Telco-Bundle,4
4183,248,Ad-Supported,CTV,Organic,8
4184,288,Ad-Supported,Mobile,Telco-Bundle,9
4185,291,Ad-Supported,Mobile,Paid-Social,9
4186,232,Ad-Supported,CTV,Referral,7
4187,218,Premium,CTV,Referral,7
4188,197,Ad-Supported,Mobile,Organic,6
4189,95,Ad-Supported,Mobile,Paid-Social,3
4190,195,Ad-Supported,Mobile,Paid-Social,6
4191,5,Premium,CTV,Paid-Social,0
4192,386,Ad-Supported,Mobile,Telco-Bundle,12
4193,148,Ad-Supported,Mobile,Organic,4
4194,302,Premium,Web,Telco-Bundle,10
4195,382,Ad-Supported,CTV,Referral,12
4196,199,Ad-Supported,Mobile,Referral,6
4197,344,Ad-Supported,CTV,Organic,11
4198,192,Premium,Mobile,Referral,6
4199,53,Premium,Mobile,Organic,1
4200,11,Premium,CTV,Paid-Social,0
4201,55,Ad-Supported,Mobile,Organic,1
4202,377,Ad-Supported,Mobile,Telco-Bundle,12
4203,190,Ad-Supported,Web,Organic,6
4204,128,Premium,CTV,Organic,4
4205,178,Premium,Web,Organic,5
4206,103,Premium,Web,Referral,3
4207,348,Ad-Supported,Mobile,Paid-Social,11
4208,399,Premium,CTV,Telco-Bundle,13
4209,34,Premium,Mobile,Telco-Bundle,1
4210,287,Premium,CTV,Paid-Social,9
4211,134,Premium,Mobile,Organic,4
4212,19,Ad-Supported,Mobile,Organic,0
4213,368,Premium,Mobile,Paid-Social,12
4214,25,Ad-Supported,Web,Referral,0
4215,83,Ad-Supported,Mobile,Organic,2
4216,11,Premium,CTV,Telco-Bundle,0
4217,189,Premium,Web,Telco-Bundle,6
4218,240,Premium,CTV,Referral,8
4219,128,Ad-Supported,Mobile,Organic,4
4220,29,Ad-Supported,Mobile,Referral,0
4221,47,Ad-Supported,Web,Telco-Bundle,1
4222,373,Premium,CTV,Paid-Social,12
4223,322,Premium,Mobile,Telco-Bundle,10
4224,374,Premium,Tablet,Organic,12
4225,212,Ad-Supported,Mobile,Telco-Bundle,7
4226,218,Ad-Supported,Mobile,Telco-Bundle,7
4227,314,Premium,Mobile,Telco-Bundle,10
4228,247,Ad-Supported,Mobile,Telco-Bundle,8
4229,175,Premium,Mobile,Telco-Bundle,5
4230,117,Ad-Supported,CTV,Organic,3
4231,194,Ad-Supported,Mobile,Organic,6
4232,26,Ad-Supported,CTV,Telco-Bundle,0
4233,77,Premium,Web,Telco-Bundle,2
4234,295,Premium,Web,Telco-Bundle,9
4235,347,Premium,Mobile,Paid-Social,11
4236,41,Premium,Web,Paid-Social,1
4237,39,Ad-Supported,Mobile,Telco-Bundle,1
4238,35,Premium,CTV,Telco-Bundle,1
4239,316,Premium,Mobile,Paid-Social,10
4240,125,Ad-Supported,CTV,Organic,4
4241,131,Premium,Mobile,Telco-Bundle,4
4242,5,Ad-Supported,CTV,Telco-Bundle,0
4243,389,Ad-Supported,Mobile,Paid-Social,12
4244,174,Ad-Supported,Mobile,Paid-Social,5
4245,319,Premium,CTV,Organic,10
4246,283,Ad-Supported,Mobile,Paid-Social,9
4247,57,Ad-Supported,CTV,Organic,1
4248,320,Premium,CTV,Organic,10
4249,220,Ad-Supported,CTV,Telco-Bundle,7
4250,242,Premium,CTV,Paid-Social,8
4251,80,Premium,Web,Telco-Bundle,2
4252,338,Ad-Supported,Web,Paid-Social,11
4253,372,Ad-Supported,Mobile,Organic,12
4254,163,Premium,CTV,Paid-Social,5
4255,37,Ad-Supported,CTV,Organic,1
4256,339,Ad-Supported,Mobile,Telco-Bundle,11
4257,355,Premium,Mobile,Referral,11
4258,203,Premium,Mobile,Telco-Bundle,6
4259,232,Premium,CTV,Telco-Bundle,7
4260,89,Ad-Supported,Mobile,Telco-Bundle,2
4261,27,Premium,CTV,Telco-Bundle,0
4262,377,Premium,CTV,Paid-Social,12
